WAFERID,LOTID,WAFERNO,LOTTYPE,EVENTTIME,MATERIALID,SLOTNO,NETDIE,PRODCTGROUP,CATEGORY,EQPNAME,COMMENT,BINTOTAL,BIN00,BIN01,BIN02,BIN03,BIN04,BIN05,BIN06,BIN07,BIN08,BIN09,BIN10,BIN11,BIN12,BIN13,BIN14,BIN15,BIN16,BIN17,BIN18,BIN19,BIN20,BIN21,BIN22,BIN23,BIN24,BIN25,BIN26,BIN27,BIN28,BIN29,BIN30
NAGAL061J,NAGAL0610,B1IXFU,A,2022-02-01 02:36:02,SX806CYHRF01,19,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10387,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL061K,NAGAL0610,B1IXFV,A,2022-02-01 02:36:02,SX806CYHRF01,22,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10388,1,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL061L,NAGAL0610,B1IXFW,A,2022-02-01 02:36:02,SX806CYHRF01,18,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10402,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL061M,NAGAL0610,B1IXFX,A,2022-02-01 02:36:02,SX806CYHRF01,21,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10399,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL061N,NAGAL0610,B1IXFY,A,2022-02-01 02:36:02,SX806CYHRF01,20,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10407,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL061O,NAGAL0610,B1IXFZ,A,2022-02-01 02:36:02,SX806CYHRF01,2,9840,TC-CSP,TC_DPX,외관검사기#9, ,10414,10375,3,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B81,NAGAL0B80,A1D0MW,A,2022-02-01 02:48:31,SW742AX40F05,17,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7766,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B82,NAGAL0B80,A1D0MX,A,2022-02-01 02:48:31,SW742AX40F05,20,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7768,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B83,NAGAL0B80,A1D0MY,A,2022-02-01 02:48:31,SW742AX40F05,23,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7736,3,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B84,NAGAL0B80,A1D0MZ,A,2022-02-01 02:48:31,SW742AX40F05,24,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7752,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B85,NAGAL0B80,A1D0N0,A,2022-02-01 02:48:31,SW742AX40F05,3,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7747,6,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B86,NAGAL0B80,A1D0N1,A,2022-02-01 02:48:31,SW742AX40F05,6,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7720,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B87,NAGAL0B80,A1D0N2,A,2022-02-01 02:48:31,SW742AX40F05,8,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7767,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B88,NAGAL0B80,A1D0N3,A,2022-02-01 02:48:31,SW742AX40F05,11,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7763,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B89,NAGAL0B80,A1D0N4,A,2022-02-01 02:48:31,SW742AX40F05,14,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7769,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8A,NAGAL0B80,A1D0N5,A,2022-02-01 02:48:31,SW742AX40F05,12,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7768,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8B,NAGAL0B80,A1D0N6,A,2022-02-01 02:48:31,SW742AX40F05,13,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7756,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8C,NAGAL0B80,A1D0N7,A,2022-02-01 02:48:31,SW742AX40F05,15,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7761,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8D,NAGAL0B80,A1D0N8,A,2022-02-01 02:48:31,SW742AX40F05,16,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7767,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8E,NAGAL0B80,A1D0N9,A,2022-02-01 02:48:31,SW742AX40F05,18,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7763,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8F,NAGAL0B80,A1D0NA,A,2022-02-01 02:48:31,SW742AX40F05,19,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7765,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8G,NAGAL0B80,A1D0NB,A,2022-02-01 02:48:31,SW742AX40F05,21,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7762,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8H,NAGAL0B80,A1D0NC,A,2022-02-01 02:48:31,SW742AX40F05,22,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7772,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8I,NAGAL0B80,A1D0ND,A,2022-02-01 02:48:31,SW742AX40F05,1,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7755,3,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8J,NAGAL0B80,A1D0NE,A,2022-02-01 02:48:31,SW742AX40F05,2,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7665,2,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8K,NAGAL0B80,A1D0NF,A,2022-02-01 02:48:31,SW742AX40F05,4,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7764,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8L,NAGAL0B80,A1D0NG,A,2022-02-01 02:48:31,SW742AX40F05,5,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7767,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8M,NAGAL0B80,A1D0NH,A,2022-02-01 02:48:31,SW742AX40F05,7,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7771,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8N,NAGAL0B80,A1D0NI,A,2022-02-01 02:48:31,SW742AX40F05,9,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7738,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0B8O,NAGAL0B80,A1D0NJ,A,2022-02-01 02:48:31,SW742AX40F05,10,6757,TC-WLP,TC_MOLD,외관검사기#12, ,7773,7726,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B31,NBGAN0B30,C0NIVM,B,2022-02-01 03:00:26,SX897BH30F02,3,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4211,33,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B32,NBGAN0B30,C0NIVN,B,2022-02-01 03:00:26,SX897BH30F02,20,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4283,16,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B33,NBGAN0B30,C0NIVO,B,2022-02-01 03:00:26,SX897BH30F02,2,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4300,7,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B34,NBGAN0B30,C0NIVP,B,2022-02-01 03:00:26,SX897BH30F02,7,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4349,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B35,NBGAN0B30,C0NIVQ,B,2022-02-01 03:00:26,SX897BH30F02,1,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4325,5,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B36,NBGAN0B30,C0NIVR,B,2022-02-01 03:00:26,SX897BH30F02,21,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4294,12,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B37,NBGAN0B30,C0NIVS,B,2022-02-01 03:00:26,SX897BH30F02,22,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4275,19,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B38,NBGAN0B30,C0NIVT,B,2022-02-01 03:00:26,SX897BH30F02,19,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4326,5,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B39,NBGAN0B30,C0NIVU,B,2022-02-01 03:00:26,SX897BH30F02,24,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4315,6,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3A,NBGAN0B30,C0NIVV,B,2022-02-01 03:00:26,SX897BH30F02,23,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4307,7,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3B,NBGAN0B30,C0NIVW,B,2022-02-01 03:00:26,SX897BH30F02,17,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4334,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3C,NBGAN0B30,C0NIVX,B,2022-02-01 03:00:26,SX897BH30F02,11,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4309,18,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3D,NBGAN0B30,C0NIVY,B,2022-02-01 03:00:26,SX897BH30F02,18,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4310,4,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3E,NBGAN0B30,C0NIVZ,B,2022-02-01 03:00:26,SX897BH30F02,15,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4310,5,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3F,NBGAN0B30,C0NIW0,B,2022-02-01 03:00:26,SX897BH30F02,10,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4327,5,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3G,NBGAN0B30,C0NIW1,B,2022-02-01 03:00:26,SX897BH30F02,16,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4294,6,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3H,NBGAN0B30,C0NIW2,B,2022-02-01 03:00:26,SX897BH30F02,13,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4314,4,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3I,NBGAN0B30,C0NIW3,B,2022-02-01 03:00:26,SX897BH30F02,4,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4310,3,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3J,NBGAN0B30,C0NIW4,B,2022-02-01 03:00:26,SX897BH30F02,14,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4324,6,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3K,NBGAN0B30,C0NIW5,B,2022-02-01 03:00:26,SX897BH30F02,9,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4339,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3L,NBGAN0B30,C0NIW6,B,2022-02-01 03:00:26,SX897BH30F02,8,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4350,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3M,NBGAN0B30,C0NIW7,B,2022-02-01 03:00:26,SX897BH30F02,12,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4360,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3N,NBGAN0B30,C0NIW8,B,2022-02-01 03:00:26,SX897BH30F02,5,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4315,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAN0B3O,NBGAN0B30,C0NIW9,B,2022-02-01 03:00:26,SX897BH30F02,6,4082,TC-CSP,TC_DPX,외관검사기#10, ,4377,4327,6,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0681,NAGAO0680,A1D1VK,A,2022-02-01 03:02:58,SWG42AGA0F03,19,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9852,16,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0682,NAGAO0680,A1D1VL,A,2022-02-01 03:02:58,SWG42AGA0F03,22,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9940,5,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0683,NAGAO0680,A1D1VM,A,2022-02-01 03:02:58,SWG42AGA0F03,4,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9938,2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0684,NAGAO0680,A1D1VN,A,2022-02-01 03:02:58,SWG42AGA0F03,13,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9956,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0685,NAGAO0680,A1D1VO,A,2022-02-01 03:02:58,SWG42AGA0F03,20,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9939,4,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0686,NAGAO0680,A1D1VP,A,2022-02-01 03:02:58,SWG42AGA0F03,8,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9932,5,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0687,NAGAO0680,A1D1VQ,A,2022-02-01 03:02:58,SWG42AGA0F03,11,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9954,1,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0688,NAGAO0680,A1D1VR,A,2022-02-01 03:02:58,SWG42AGA0F03,5,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9954,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO0689,NAGAO0680,A1D1VS,A,2022-02-01 03:02:58,SWG42AGA0F03,18,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9965,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068A,NAGAO0680,A1D1VT,A,2022-02-01 03:02:58,SWG42AGA0F03,16,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9908,3,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068B,NAGAO0680,A1D1VU,A,2022-02-01 03:02:58,SWG42AGA0F03,3,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9972,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068C,NAGAO0680,A1D1VV,A,2022-02-01 03:02:58,SWG42AGA0F03,23,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9958,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068D,NAGAO0680,A1D1VW,A,2022-02-01 03:02:58,SWG42AGA0F03,21,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9965,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068E,NAGAO0680,A1D1VX,A,2022-02-01 03:02:58,SWG42AGA0F03,15,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9957,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068F,NAGAO0680,A1D1VY,A,2022-02-01 03:02:58,SWG42AGA0F03,14,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9958,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068G,NAGAO0680,A1D1VZ,A,2022-02-01 03:02:58,SWG42AGA0F03,17,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9956,2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068H,NAGAO0680,A1D1W0,A,2022-02-01 03:02:58,SWG42AGA0F03,9,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9952,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068I,NAGAO0680,A1D1W1,A,2022-02-01 03:02:58,SWG42AGA0F03,7,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9951,4,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068J,NAGAO0680,A1D1W2,A,2022-02-01 03:02:58,SWG42AGA0F03,12,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9966,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068K,NAGAO0680,A1D1W3,A,2022-02-01 03:02:58,SWG42AGA0F03,10,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9953,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068L,NAGAO0680,A1D1W4,A,2022-02-01 03:02:58,SWG42AGA0F03,6,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9969,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068M,NAGAO0680,A1D1W5,A,2022-02-01 03:02:58,SWG42AGA0F03,1,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9960,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068N,NAGAO0680,A1D1W6,A,2022-02-01 03:02:58,SWG42AGA0F03,2,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9962,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAO068O,NAGAO0680,A1D1W7,A,2022-02-01 03:02:58,SWG42AGA0F03,24,9692,TC-CSP,TC_MOLD,외관검사기#8, ,9981,9843,21,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0931,NBGAQ0930,A1D2UI,B,2022-02-01 03:19:11,SWG42ASE0F02,1,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10020,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0932,NBGAQ0930,A1D2UJ,B,2022-02-01 03:19:11,SWG42ASE0F02,2,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10048,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0933,NBGAQ0930,A1D2UK,B,2022-02-01 03:19:11,SWG42ASE0F02,3,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10043,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0934,NBGAQ0930,A1D2UL,B,2022-02-01 03:19:11,SWG42ASE0F02,4,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10040,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0935,NBGAQ0930,A1D2UM,B,2022-02-01 03:19:11,SWG42ASE0F02,5,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10050,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0936,NBGAQ0930,A1D2UN,B,2022-02-01 03:19:11,SWG42ASE0F02,6,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10040,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0937,NBGAQ0930,A1D2UO,B,2022-02-01 03:19:11,SWG42ASE0F02,7,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10047,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0938,NBGAQ0930,A1D2UP,B,2022-02-01 03:19:11,SWG42ASE0F02,8,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10042,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ0939,NBGAQ0930,A1D2UQ,B,2022-02-01 03:19:11,SWG42ASE0F02,9,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10049,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093A,NBGAQ0930,A1D2UR,B,2022-02-01 03:19:11,SWG42ASE0F02,12,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10048,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093B,NBGAQ0930,A1D2US,B,2022-02-01 03:19:11,SWG42ASE0F02,10,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10044,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093C,NBGAQ0930,A1D2UT,B,2022-02-01 03:19:11,SWG42ASE0F02,11,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10043,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093D,NBGAQ0930,A1D2UU,B,2022-02-01 03:19:11,SWG42ASE0F02,13,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10047,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093E,NBGAQ0930,A1D2UV,B,2022-02-01 03:19:11,SWG42ASE0F02,14,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10047,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093F,NBGAQ0930,A1D2UW,B,2022-02-01 03:19:11,SWG42ASE0F02,15,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10049,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093G,NBGAQ0930,A1D2UX,B,2022-02-01 03:19:11,SWG42ASE0F02,16,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10035,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093H,NBGAQ0930,A1D2UY,B,2022-02-01 03:19:11,SWG42ASE0F02,17,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10047,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093I,NBGAQ0930,A1D2UZ,B,2022-02-01 03:19:11,SWG42ASE0F02,18,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10048,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093J,NBGAQ0930,A1D2V0,B,2022-02-01 03:19:11,SWG42ASE0F02,19,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10023,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093K,NBGAQ0930,A1D2V1,B,2022-02-01 03:19:11,SWG42ASE0F02,20,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10045,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093L,NBGAQ0930,A1D2V2,B,2022-02-01 03:19:11,SWG42ASE0F02,21,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10047,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093M,NBGAQ0930,A1D2V3,B,2022-02-01 03:19:11,SWG42ASE0F02,22,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10025,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093N,NBGAQ0930,A1D2V4,B,2022-02-01 03:19:11,SWG42ASE0F02,23,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10026,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBGAQ093O,NBGAQ0930,A1D2V5,B,2022-02-01 03:19:11,SWG42ASE0F02,24,8622,TC-WLP,TC_MOLD,외관검사기#12, ,10051,10039,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0581,NAGAL0580,A1D0A7,A,2022-02-01 03:38:27,SX806CYHTF01,2,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6719,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0582,NAGAL0580,A1D0A8,A,2022-02-01 03:38:27,SX806CYHTF01,24,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6744,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0583,NAGAL0580,A1D0A9,A,2022-02-01 03:38:27,SX806CYHTF01,9,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6754,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0584,NAGAL0580,A1D0AA,A,2022-02-01 03:38:27,SX806CYHTF01,11,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6751,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0585,NAGAL0580,A1D0AB,A,2022-02-01 03:38:27,SX806CYHTF01,21,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6751,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0586,NAGAL0580,A1D0AC,A,2022-02-01 03:38:27,SX806CYHTF01,12,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6748,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0587,NAGAL0580,A1D0AD,A,2022-02-01 03:38:27,SX806CYHTF01,8,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6752,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0588,NAGAL0580,A1D0AE,A,2022-02-01 03:38:27,SX806CYHTF01,5,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6757,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL0589,NAGAL0580,A1D0AF,A,2022-02-01 03:38:27,SX806CYHTF01,13,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6750,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL058A,NAGAL0580,A1D0AG,A,2022-02-01 03:38:27,SX806CYHTF01,16,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6742,1,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL058B,NAGAL0580,A1D0AH,A,2022-02-01 03:38:27,SX806CYHTF01,6,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6756,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL058C,NAGAL0580,A1D0AI,A,2022-02-01 03:38:27,SX806CYHTF01,15,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6750,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL058D,NAGAL0580,A1D0AJ,A,2022-02-01 03:38:27,SX806CYHTF01,4,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6753,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL058E,NAGAL0580,A1D0AK,A,2022-02-01 03:38:27,SX806CYHTF01,17,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6753,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAGAL058F,NAGAL0580,A1D0AL,A,2022-02-01 03:38:27,SX806CYHTF01,18,6656,TC-CSP,TC_DPX,외관검사기#10, ,6763,6681,7,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
